city,cityLabel,city_population,city_coordinate_location,sister,sisterLabel,sister_population,sister_coordinate_location
http://www.wikidata.org/entity/Q201442,Kruševac,58745,Point(21.326666666 43.583333333),http://www.wikidata.org/entity/Q152406,Kiryat Gat,55000,Point(34.771666666 31.606111111)
http://www.wikidata.org/entity/Q201442,Kruševac,58745,Point(21.326666666 43.583333333),http://www.wikidata.org/entity/Q175742,Odincovo,140537,Point(37.273333333 55.673333333)
http://www.wikidata.org/entity/Q202852,Bled,4929,Point(14.116666666 46.366666666),http://www.wikidata.org/entity/Q185541,Bressanone,22011,Point(11.65 46.716666666)
http://www.wikidata.org/entity/Q202852,Bled,4969,Point(14.116666666 46.366666666),http://www.wikidata.org/entity/Q185541,Bressanone,22011,Point(11.65 46.716666666)
http://www.wikidata.org/entity/Q201722,Veria,43158,Point(22.201944444 40.520277777),http://www.wikidata.org/entity/Q189419,Zemun,161596,Point(20.4 44.85)
http://www.wikidata.org/entity/Q203000,Perth,47430,Point(-3.431666666 56.395277777),http://www.wikidata.org/entity/Q189823,Haikou,1776141,Point(110.32 20.02)
http://www.wikidata.org/entity/Q201442,Kruševac,58745,Point(21.326666666 43.583333333),http://www.wikidata.org/entity/Q192758,Râmnicu Vâlcea,98776,Point(24.375555555 45.104722222)
http://www.wikidata.org/entity/Q201722,Veria,43158,Point(22.201944444 40.520277777),http://www.wikidata.org/entity/Q192926,Kazanlak,49670,Point(25.393238 42.618748)
http://www.wikidata.org/entity/Q201722,Veria,43158,Point(22.201944444 40.520277777),http://www.wikidata.org/entity/Q192926,Kazanlak,56047,Point(25.393238 42.618748)
http://www.wikidata.org/entity/Q202776,Ziguinchor,205294,Point(-16.266666666 12.583333333),http://www.wikidata.org/entity/Q193313,Saint-Maur-des-Fossés,75298,Point(2.485555555 48.8025)
http://www.wikidata.org/entity/Q201442,Kruševac,58745,Point(21.326666666 43.583333333),http://www.wikidata.org/entity/Q198419,Ėlektrostal',158508,Point(38.45 55.8)
http://www.wikidata.org/entity/Q201442,Kruševac,58745,Point(21.326666666 43.583333333),http://www.wikidata.org/entity/Q205832,Corfù,24838,Point(19.921388888 39.623888888)
http://www.wikidata.org/entity/Q201442,Kruševac,58745,Point(21.326666666 43.583333333),http://www.wikidata.org/entity/Q205832,Corfù,24838,Point(19.9275 39.62394)
http://www.wikidata.org/entity/Q203040,El Puerto de Santa María,88703,Point(-6.2381494 36.601468),http://www.wikidata.org/entity/Q210087,Ermoupoli,11407,Point(24.916666666 37.433333333)
http://www.wikidata.org/entity/Q202188,Ardahan,42226,Point(42.7 41.116666666),http://www.wikidata.org/entity/Q212546,Akhaltsikhe,14000,Point(42.986111 41.638889)
http://www.wikidata.org/entity/Q202188,Ardahan,42226,Point(42.7 41.116666666),http://www.wikidata.org/entity/Q212546,Akhaltsikhe,17903,Point(42.986111 41.638889)
http://www.wikidata.org/entity/Q202907,Ōtsu,342607,Point(135.85 35.016666666),http://www.wikidata.org/entity/Q217646,Mudanjiang,2790000,Point(129.599722 44.586111)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q218861,Gondar,323900,Point(37.466666666 12.6)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q218861,Gondar,323900,Point(37.466666666 12.6)
http://www.wikidata.org/entity/Q203197,Kandy,161000,Point(80.638452777 7.296961111),http://www.wikidata.org/entity/Q237847,Solapur,951558,Point(75.91044 17.67152)
http://www.wikidata.org/entity/Q202973,Kingston,123798,Point(-76.5 44.233333333),http://www.wikidata.org/entity/Q426130,Mianyang,4613862,Point(104.73847 31.46688)
http://www.wikidata.org/entity/Q203040,El Puerto de Santa María,88703,Point(-6.2381494 36.601468),http://www.wikidata.org/entity/Q427559,Coral Gables,46780,Point(-80.271111111 25.75)
http://www.wikidata.org/entity/Q203040,El Puerto de Santa María,88703,Point(-6.2381494 36.601468),http://www.wikidata.org/entity/Q427559,Coral Gables,49631,Point(-80.271111111 25.75)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q574558,Heerenveen,50229,Point(6.0503 52.9658)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q574558,Heerenveen,50229,Point(6.0503 52.9658)
http://www.wikidata.org/entity/Q202852,Bled,4929,Point(14.116666666 46.366666666),http://www.wikidata.org/entity/Q660687,Velden am Wörther See,8952,Point(14.041944444 46.6125)
http://www.wikidata.org/entity/Q202852,Bled,4969,Point(14.116666666 46.366666666),http://www.wikidata.org/entity/Q660687,Velden am Wörther See,8952,Point(14.041944444 46.6125)
http://www.wikidata.org/entity/Q201722,Veria,43158,Point(22.201944444 40.520277777),http://www.wikidata.org/entity/Q668370,Strovolos,67904,Point(33.34850576 35.13671129)
http://www.wikidata.org/entity/Q203040,El Puerto de Santa María,88703,Point(-6.2381494 36.601468),http://www.wikidata.org/entity/Q671272,Calp,23326,Point(0.044166666 38.645)
http://www.wikidata.org/entity/Q201722,Veria,43158,Point(22.201944444 40.520277777),http://www.wikidata.org/entity/Q675965,Rognac,12080,Point(5.232222222 43.487777777)
http://www.wikidata.org/entity/Q201095,Giresun,135920,Point(38.416666666 40.9),http://www.wikidata.org/entity/Q823955,Sagae,39854,Point(140.276111111 38.381111111)
http://www.wikidata.org/entity/Q202158,Hämeenlinna,68011,Point(24.441388888 61.0),http://www.wikidata.org/entity/Q842934,Püspökladány,14154,Point(21.113888888 47.319722222)
http://www.wikidata.org/entity/Q201932,Kōfu,187144,Point(138.566666666 35.666666666),http://www.wikidata.org/entity/Q852647,Lodi,62134,Point(-121.280833333 38.128888888)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.789444444 31.971111111),http://www.wikidata.org/entity/Q1061677,Heerenveen,28497,Point(5.933333333 52.95)
http://www.wikidata.org/entity/Q201051,Rishon LeZion,249860,Point(34.8 31.95),http://www.wikidata.org/entity/Q1061677,Heerenveen,28497,Point(5.933333333 52.95)
http://www.wikidata.org/entity/Q244004,Sétif,288461,Point(5.41 36.19),http://www.wikidata.org/entity/Q647,Rennes,217728,Point(-1.680833333 48.114166666)
http://www.wikidata.org/entity/Q747898,Uummannaq,1155,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1164,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1166,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1175,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1212,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1223,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1224,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1242,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1246,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1248,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1250,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1255,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1274,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1280,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1282,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1290,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1295,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1296,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1299,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1305,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1322,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1328,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1347,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1351,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1359,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1366,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1395,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q747898,Uummannaq,1398,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q26881,Helsingør,47364,Point(12.6106 56.036)
http://www.wikidata.org/entity/Q743218,Jonava,26427,Point(24.280555555 55.072222222),http://www.wikidata.org/entity/Q104354,Bagrationovsk,6482,Point(20.633333333 54.383333333)
http://www.wikidata.org/entity/Q744704,Kemijärvi,7766,Point(27.4305775 66.7150185),http://www.wikidata.org/entity/Q104379,Vadsø,5788,Point(29.749722222 70.073333333)
http://www.wikidata.org/entity/Q744704,Kemijärvi,7766,Point(27.4305775 66.7150185),http://www.wikidata.org/entity/Q108983,Vardø,2029,Point(31.1 70.366669444)
http://www.wikidata.org/entity/Q744704,Kemijärvi,7766,Point(27.4305775 66.7150185),http://www.wikidata.org/entity/Q144264,Kandalakša,31329,Point(32.411666666 67.156944444)
http://www.wikidata.org/entity/Q743218,Jonava,26427,Point(24.280555555 55.072222222),http://www.wikidata.org/entity/Q146307,Děčín,47951,Point(14.196111111 50.773611111)
http://www.wikidata.org/entity/Q742854,Keuruu,10117,Point(24.706944444 62.259722222),http://www.wikidata.org/entity/Q196786,Uglič,32057,Point(38.333333333 57.533333333)
http://www.wikidata.org/entity/Q742854,Keuruu,10117,Point(24.706944444 62.259722222),http://www.wikidata.org/entity/Q196786,Uglič,32146,Point(38.333333333 57.533333333)
http://www.wikidata.org/entity/Q743218,Jonava,26427,Point(24.280555555 55.072222222),http://www.wikidata.org/entity/Q200797,Polack,80795,Point(28.8 55.483333333)
http://www.wikidata.org/entity/Q743218,Jonava,26427,Point(24.280555555 55.072222222),http://www.wikidata.org/entity/Q429864,Riihimäki,29269,Point(24.766666666 60.733333333)
http://www.wikidata.org/entity/Q742854,Keuruu,10117,Point(24.706944444 62.259722222),http://www.wikidata.org/entity/Q500186,Skaun,8325,Point(10.055277777 63.281388888)
http://www.wikidata.org/entity/Q746395,Góra,11678,Point(16.55 51.666666666),http://www.wikidata.org/entity/Q503181,Herzberg am Harz,12889,Point(10.339444444 51.655555555)
http://www.wikidata.org/entity/Q742854,Keuruu,10117,Point(24.706944444 62.259722222),http://www.wikidata.org/entity/Q506647,comune di Langeland,12547,Point(10.8333 55.0)
http://www.wikidata.org/entity/Q742854,Keuruu,10117,Point(24.706944444 62.259722222),http://www.wikidata.org/entity/Q515491,Tingsryd,12339,Point(14.983333333 56.533333333)
http://www.wikidata.org/entity/Q743218,Jonava,26427,Point(24.280555555 55.072222222),http://www.wikidata.org/entity/Q589880,Pucioasa,14254,Point(25.434166666 45.074166666)
http://www.wikidata.org/entity/Q744704,Kemijärvi,7766,Point(27.4305775 66.7150185),http://www.wikidata.org/entity/Q670712,Sōbetsu,2428,Point(140.886388888 42.557222222)
http://www.wikidata.org/entity/Q741134,Linden,29298,Point(-58.3 6.0),http://www.wikidata.org/entity/Q714170,Distretto di Nanchuan,650000,Point(107.09413 29.1582)
http://www.wikidata.org/entity/Q747898,Uummannaq,1155,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1164,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1166,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1175,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1212,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1223,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1224,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1242,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1246,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1248,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1250,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1255,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1274,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1280,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1282,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1290,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1295,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1296,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1299,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1305,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1322,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1328,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1347,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1351,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1359,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
http://www.wikidata.org/entity/Q747898,Uummannaq,1366,Point(-52.126388888 70.674722222),http://www.wikidata.org/entity/Q754664,Runavík,584,Point(-6.719166666 62.109444444)
